orig_node,message_count,percentage_of_total
036b53557d5db06701e77dbeb76b4234844dd1538b818a58db417e857d23075e0c,25,0.06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,25,0.06
03db0b401ad48fcdac7476b64876057e339e561f4235e4d81355b6a3d25faa9c21,25,0.06
0217ab1f3781f806c702341714d67ddd46bd2253150cc5a7a4354d2110439b5976,25,0.06
038e49873ba9fc3c0906211e931ecc1f733f9c00b2038b3427bc8e894e32d3ca14,24,0.06
026d665c34210fd99f9d4be36bcfbd7d637ae890631274d1f82cbf45af8cd8b2c6,24,0.06
030a74b51c1339ffc0b060ef24e9ee4418f1591cd6103c05299a1a43b7067e1e0d,24,0.06
02373ab35d61b4b2fb23d324442f975678d25926047f11bc76c16ca73dee5b1542,24,0.06
03fcbf8882749b4a6220e61b7eaf450245d0f77506545ca5b2d637a590b9f43139,24,0.06
03ebb95625319fdfa8e99b549666b2ff524ffbb119f9389d4a4de07f60f107eea1,24,0.06
028803c6dd88596c7cf92566a641f7fb62cc848f525ab0bd5d72b6856fc71a44a9,24,0.06
0368f86fd9c2712ad73cad7975ea77ec21e377c07ea7d7443e2963042f22a37a93,24,0.06
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,24,0.06
03af2fc78c94be9d6940eff1dcd927e5dd720f03d5097ec5988644f270442b7750,24,0.06
03e53d778cdfcc62141bb1efa79de8428ec622a04c58980c1cf8dc4b6df4c789d0,24,0.06
02e39085e6eb7ee00b132e2f9a5faee8bee17df993baec55818c88e0dd7ea8d792,24,0.06
0314a9406a6663b66d15d138df7ef1c9138a5ee53072b9914cdb940b3a7958f218,24,0.06
0309bf5fe006bd2b14d61126723481c6c685bda44efe093800908527dfe9cd8db7,24,0.06
03391210b7fd47678df727ed7c39ea2f3c8dd43d6fb747582b1c13d4c1376f4714,24,0.06
02b20c3217e78356d98a1891b045bfb5ce9972cc0a635aed4340da0b474beb084f,24,0.06
02b2c7add49ffdb7ff469ed578788e786ca1f1f0ff00b0c2c7fa3d021ef66381da,24,0.06
02a7225838d63a99cf7f967805624d915775cfe96a5dfdd95f23b63ae157a63a70,24,0.06
033f09f5ae51c101debed97a7a7317fc5e91a2041bf9ee17079856c2d4005872e1,23,0.06
0224182936cd14310804ba27a6861c2ff19f546dd8ac796ad0b91f97ac88f47a27,23,0.06
0315f0e1d2e23002f84e2274fd0e722fb0fe20692ccc8a221578f620cd406ec2b7,23,0.06
02c7e1d98a1e2b61a14e3c1c0d9a36fc8eb257325f2277e8bcbe10b21337f2a45e,23,0.06
0397ddbf47c6e0e8b821b1c8874b615aaae4020f158ed734a8e37a1c96bd043f61,23,0.06
038afa5dd1d3ef9372feb0b8d19b99d645e494b540c38dad1071569aea3bc39f8b,23,0.06
02dd3fcdaa17b9bc83bf7138fbea85d0e83385a68b5fc8f9933658c8ee04644f68,23,0.06
032f01ca69efe5a535c6aa2e769850bf121081877ec94cbf1b789eb8bcc9176b4f,23,0.06
036b7ad803b5ba34a3eb39ef501ce1aeb700084c4cf11ba64ca57654eddcb4ecda,23,0.06
03a3c2a919905fd027450d527f1c307e57ed67066ec516004f285c7b29488eb8f8,23,0.06
035cf526f4c01ed693bacd7434461b9dc53d65b910fb3006110d8b42a574858fb2,23,0.06
02cb636e4c00127c8da7864d94a26b16a789dd4a082e0a9b7e2d99077b02fc050c,23,0.06
02b351712b80e81597b87742eddf35c47b6d1ec5b67b3419b584785b5d55aa879f,23,0.06
032bdac9c0e30ed089736bd5f0c6453842afc4811064f6af8b4609843066f3a677,23,0.06
02907887f9bfcc9e83512bfdf40ddfdabcb8569786f11ac3e9c52c42d77da3eb6b,23,0.06
0373eab8f43b0710549ddccc19ac7824ab6aea7655f4c15f4bc93b63df5db8fa48,22,0.05
02923c5916a833130161f3a2bf5cf83b212c6141c496a7b6d4db38e35ddb5431a2,22,0.05
022bc08bc0ded41e9fcdab2d3854f9691beb02691ca36d5ad8288facd9a21c2355,22,0.05
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,22,0.05
03ddbb2fc5e538d53c495f393c5d26d2e6ca238594f50ea57f5c09c66033d277e7,22,0.05
03f4d49cbff734a875a300b3ff920892ab513b99e312e998cfa70cd8b8f17774b8,22,0.05
0235b43d6667dcfb27a35992e0fcccb7dd52d59106902f55df349c709bacd6dc4a,22,0.05
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,22,0.05
025a25952b985b87a0ad1d4e355b5171f800e1d9d0f554582f729896dd5767e8bc,22,0.05
02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5,22,0.05
036e69b292115c8b2d67122d24a039ac2e71cc2648af22b17f571112b5c294946e,22,0.05
038fdaa84188212e7aec321d443c3206a3ea4e009aa41f37be194154b1be6726c1,22,0.05
0326fcb53fcb8a15f2ac462ec0e782301648d3f0b02f4315b7a33034f45466b503,22,0.05
03aff30d4d285a44fd5b33cc1fad42b2fe8201450f5db687c357c2c22f279551f0,22,0.05
038a76001327217efd35d5f286779871818191030cf3c41ff48c215f4a6c942e5c,21,0.05
02e4ebfc64bf742e100f7ed1f4f9c4f3ce03109face9cf5eab58529bd3a5fc6ce9,21,0.05
0258ec2738650f9fbae5e50de6e58dcc7656c09d66a308d9409c2cbd5d840bf6d0,21,0.05
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,21,0.05
026a4c4193e1af3415a2b7f31d000facb006bc50c772e173dbaa8c8a848573069d,21,0.05
0369db1fc039209650ab5033b36c699ad223a526a741e25940abfa6c9b2faceadd,21,0.05
02ad9a105649b1e7c813739ec387be729a56d0532f67852220e52018f354b0128a,21,0.05
02c5b5972b05fba2cd2c2d9269a47bc478f73fae0f248a85cb1e5af60a07c1919d,21,0.05
030390c9513584568fc949d25423e50a44fc9dc1a06d68a2845e5466c3da48f673,21,0.05
035b82a3172c53e206e6a47ea95f17702d78619f384281f43feca13747a8c33896,21,0.05
026393adb3d4f4d7330d3982b1d91319205bf40d2a7e80a757ac667229d2ec0606,21,0.05
0286d32e2eda1b2aa30b733c40f03c197f064d5985979db628419a542b44a568a4,21,0.05
03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,21,0.05
0387e2ab63f1f11d1e93b780197205ee979624128fa2ef39a0c87f4055adae6754,21,0.05
036280ce2a8346991c39fd616d2c8693017f073709f38f3c5eaa39891e40cb2ab9,21,0.05
037cb82dbe76ae596886d667237245ac91e2852dda3316d20be869ef8287ee2fd4,21,0.05
0287474fce5db7481d8844981c5e2d4493a438b53226ee5316dd0feb8e12b1c0f7,21,0.05
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,20,0.05
033a391e45bbae1b3b8507c485f682e9a830e19f13568de6c5fedcac6f9bca9c46,20,0.05
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,20,0.05
022a2156e922ecf190106ca918c71d6ce6318852d9bdd101f83bd770033d88f291,20,0.05
02051a247550d168811c7508e4a84246ed3a756a5eeb0b8947b9430e79e99c0c39,20,0.05
032737ccb1306fdc602412db8428822ba89c2be84fd4f230341f81154f89e267fc,20,0.05
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,20,0.05
034a4210fc7dd7fdbea22d0f12750f75b1dfd7a6a45f848db855a1a85145f3df1b,20,0.05
039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3,20,0.05
02084642d0c8ed890b6cfdaca8629902b536add54bc42e22195c57064f3e55d990,20,0.05
035fcbf3d34c71ffe7404c5660242f9289991021cc3d52098d0038f839552365a3,20,0.05
034e4aa3765da9959495fd802696a1da79b418f31b67e95f2776675b3cb79a6164,20,0.05
03f7ef73228d0e24244da97dd050ca21d5e62df60ae7eb13adf03b33d7ba92c9cb,20,0.05
03b7f226cf689e1d1b0acc27326333de3264f98b58e2b2c39ce6a1bab89316fbf9,20,0.05
03bb2e555f67b67774e5ede61caae7f8eee490ccf13f6323de55efceb6b4ef14b0,20,0.05
03063af8b516ee0cf5c8610150adbbb5e9f875ffb5c1c73f9be2c12bc642693632,20,0.05
0328e8213309cef36486fb9a0eda6a16f349562333bee1a7d2ed84dd10048d682c,20,0.05
03c6c54d71910d53d8f49390b40b597b18decaaaac15aa8be2ae19ee5be0bf09bf,20,0.05
03117adaacc3d845150ad6ad4c4e2b57ab679310f4311413758c68d92a59aeb565,20,0.05
025d28dc4c4f5ce4194c31c3109129cd741fafc1ff2f6ea53f97de2f58877b2295,20,0.05
032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004,20,0.05
02018f342ea98003282192ac992fbff9f5a129ba0ab753068c38c0ceb939af9edb,20,0.05
0293970421a7963252f1246ec0404640682f0fb4ae7e202debb25214ecf5d5a49b,20,0.05
0287819286540f78c8f4a448688d94dc06019191e480d25a6fde6359026e047d9a,19,0.05
0381dbc5290c1c5a02693be10093e45029044fdcdffe5011a17fecb96281c5d202,19,0.05
0299b346598af7ba4ca37af7ce070a9f60f679e161ccef376a46737ad2ace3f648,19,0.05
02fcc5bfc48e83f06c04483a2985e1c390cb0f35058baa875ad2053858b8e80dbd,19,0.05
03faa22d5c2ca552578d5aa26693ecbe649ef32c964327a6bc53fb46b9e55f6e1c,19,0.05
028fda77bdb26c211c35cf40e4f41e449ec89a19e6d4cfe2f6a5993345f96b2005,19,0.05
028d7c05ee2c8897706160c9234c910f77a2298c7f3b602984d6acd1dd9f73ab35,19,0.05
0395ab9ab6ac75949a648c5b7830ecea192c618df2fa6220154a5066878d9f439c,19,0.05
03348c7a89998d0980e283c7e9be5be34d15db5848faa2719f03299a0ddd9542a9,19,0.05
022eb09a7993a0edde69537b420f4119c0de833e0ee47651753b46bf884db75235,19,0.05
024698464a6a19139a5dbc20d5badbeaeec0528bd146867b063ba940aa679f6410,19,0.05
02e9a5bc151bed9314f10d02772413cc3e96168cb4320f992bfa483865133dc28d,19,0.05
03cbea29f98bdc5ee43d4f22b8b2c80ebe41979b6bda629eef5d52035b1d90ac56,19,0.05
02e552bfa4779c051ef3d6449eb4f6e58e07cac326161155e244c5d73c822c7722,19,0.05
03e17d7074ceaad0a012e5af24b231666abfe3acc8d51cc359c5bdbca62f84c1c6,19,0.05
028b4b33c0d31f823e5e9939e96eb96c35be45cea985f72670af08803c6f77cf50,19,0.05
0211a1eb92be52045c74c3f22ef3cf3014673fe7016825ddbea0cf7365fcee9394,19,0.05
034502f5f7b88f56fd0fc51ec0989e2cba3ae30f6fcf2198d3cef04560dbb24e2f,19,0.05
02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,19,0.05
037f66e84e38fc2787d578599dfe1fcb7b71f9de4fb1e453c5ab85c05f5ce8c2e3,19,0.05
03d1e5e7e2ea43762f5e1afacfb60a8002ae57189eedcc13fcab44a084f7665d1f,19,0.05
025aa951689ab72a34ba889af796ba73a804f666601805992b710595c65e04e823,19,0.05
0380f7c5be7051646e8aadc2c703c16e25dcd7780a343b297f0abc57af2e2d5e1d,19,0.05
03691d1f3fe519c9fc591903b31508e0343bfbfa4fc83bd06f8689286b94332c11,18,0.04
028e45035bb7eb364dfd20f7d131ce9f529ec711f114e67f9dc06dc8004c98eeef,18,0.04
030d8457f7c7f2a5d87faf538b0b85760556154b46d178a2d8fffa94b81a9cdb3f,18,0.04
03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,18,0.04
02273ebcf5f1aafe66bbd9f2a97df5f47fd409d73c0c2239bdedfb39f1c23f964f,18,0.04
02571b6736fe07d4483fe245e1b3679ab35f1ef0a4247f6cfe76dc9eb1f737762d,18,0.04
0228d33e80417710e2191b274608a93ee425f1f708eefc842c5d845647ba0ef665,18,0.04
03fe96b1f9c3092d473bcc627d791ebd6252282e29629d40c4dcbfde6f82eac4f7,18,0.04
033e7e466c56c51f53723fb966674db881b5aae8907e22170d630fb1b149f55ee3,18,0.04
02b34fe5dfb72d05ce85fe3de7060d37989c78d746a1161216ee0b03887e5e51ed,18,0.04
0290707d00429f83ad4a9ad717cf5e171a2e96153f6815fbb0c9af7df170b88a0b,18,0.04
03978dab17d26ec54656555a603ad0ac95d5766f440b958673e1ab02c817b86d30,18,0.04
024ebe0dd9a540d0ef5cde52c8d85a61900847a704fd10c7f7c2409f51b9cd2607,18,0.04
03d67293bea1d531353a5026d752783628ef15f285fb00207b4eb72185674e9ec5,18,0.04
03ce6f7b7cbf90dd7ec4db740bffb52b0ef2f0f53ced6d0284358e9b14c604aa08,18,0.04
0293a96310f81f02c266a37562c1c251c8202e6b3b0b4bf41abe784b6bb73437f7,18,0.04
022c8273b4577b3f9f278aef16e6942ce44c067c5c00107d626e4704cd5d6e1bab,18,0.04
03e86afe389d298f8f53a2f09fcc4d50cdd34e2fbd8f32cbd55583c596413705c2,18,0.04
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,18,0.04
0205bb43fd083ef8d8b9b4a4c96d8cb1256e5a5249de711c36c32f79788a01b00c,17,0.04
03b9b264fed14f0db13e053e2d48ea61a3db898638dee2e19ec02b6ce3aadc5fc1,17,0.04
026d0169e8c220d8e789de1e7543f84b9041bbb3e819ab14b9824d37caa94f1eb2,17,0.04
02765a281bd188e80a89e6ea5092dcb8ebaaa5c5da341e64327e3fadbadcbc686c,17,0.04
02e37a8ceac8d70601f21925caceaa21a1a981baa89808727e69096458a862e8d3,17,0.04
03614089c593654befad288aea71dd88ccaadb20a11ba68aa6af1e47da97e30094,17,0.04
02e20cd7de8385128138b82b8364693a66766b8fc60c00aaec0dcf0f92a0435490,17,0.04
03ec621c123109c169d8c1366a6d58832d0b06ec7504ad4cbe05829f56d6aab1f0,17,0.04
02bc28da9d1d68dc81747b347c2a7cb3ff4315e444e561f88f75e79c4efc248625,17,0.04
039df94d1810c0a2662e2e4cbb85514b1758f07af4d572810e3629f1ba1800ee82,17,0.04
02ec678e9715c307309b078f8ffb00333c2d94621f5df9750048f62a164f12551f,17,0.04
03e6fcafb9c88ae2afbb3a7a32742610ed9de25a9549f04e5c845f14353ccc2029,17,0.04
037be970b0667bad00af9e5d535c7ded7fdfd320c86494c22ceaede3dbce3c2eef,17,0.04
0200232177944d5e2ddf5b203843050dee40c4b7f343356499ed9aeb4eb154fd4e,17,0.04
02a98e8c590a1b5602049d6b21d8f4c8861970aa310762f42eae1b2be88372e924,17,0.04
03784d92c77f628975e8accf7a382549e3696d810da755385c76c0117a2380e747,17,0.04
031fe264e70b544b4469027ca557ce97bb3f1d0f3ed9e2f4c6565c2e942dad6a79,17,0.04
029104f6ececc08df799be577709e59f8ce8ca5ec0d997bd94ad74f1eacbd1558f,17,0.04
0259ad05a14ed2ad2de7315f800b786d6e0765b25dcc2c737ecb5c7f6b5541972b,17,0.04
026c2595bddf44ca1eadb65ad26942b325616690d104442f8560a7faaf67c4c323,17,0.04
03fd1da48a1e6320cd110e6b0190a83c902c2b47a23f1018b77cb3c1d24c0be6bd,17,0.04
02f110dad061ef93ef84dd6f325913d98e6ac9c50a6fa1909261b808df0e9d2e51,17,0.04
0280e7394f2a10821ef18748b6e1ed9f8d8a7859f99207f9a160e1ba07eb886738,17,0.04
0325de5af4666d0ceee17c805817d02159fb2bc67f84c333372183b037294ffb2c,17,0.04
031995f85bcf52d751505461896f9a178bf4eefce8b8944a81125088a2e4679e91,17,0.04
03587d4a81a217efacd4127d610f2c965c6b3c410a0ac538503c751c2486630e18,17,0.04
0337094f7fd7978b546777eefcabfdd5c5b54c953791837df442e8ac9bcacade87,17,0.04
026ec3e3438308519a75ca4496822a6c1e229174fbcaadeeb174704c377112c331,17,0.04
02b5fd6b404b40fa595a1e66d00d0eb7b9b090271874fcf7b97089aa824238a61f,17,0.04
02e96cde74d74a9573d7d0267f0abf32547be35efd9b3b10f76607c49522368a1a,17,0.04
036a8abe84dc0dbb647c79a897185bcad58d492ec98d0a871df9e67aa8c6e29b79,17,0.04
02d491cca4aacd8a5d82d30058a0a9dd7435d6dfdfcaf33b51c3421540c31df099,17,0.04
0261860f247d5f3618d05121bf275a3515870ecf352757d5b2deaceb4513c18d6e,17,0.04
02a11dadf924de5557139f8e7ae8dcfdc2036c8b98b7b9e336265d8c8754561662,17,0.04
03fa3179f8f023b022b39286dd7e4179e362acdc295e32f522f053209da5dcb415,16,0.04
0326dc4323d6072848dac6f9d080a8d7477970b279648cbfc41ccfdf41c89a09d0,16,0.04
0348d35c576cd17d3c01900dabf745bee579ab8542475230f7a053e0b45880377c,16,0.04
0298944d81f6cf529ada80235532981adb414d7d38d0c6307ae0e9698e0031ce84,16,0.04
034c5a4cff096bc5745d9483b7221867de6b5850af15d3fbd8d4b8058f7e8fdf42,16,0.04
02f77ee974dc8b413ed84fcf1dfacd75710144fd69feab6d045ec4da83d02dec95,16,0.04
02a0f17d3ddb81b3b0c048956baebdf68468c9d7c8b851e5d26354a64a54cff562,16,0.04
020b831768ded7615eef25b34639c14b912496137ff5218ad3277d0efd57a32e09,16,0.04
02e2a27ecfadfc8f17e32daa59234d9b535877b509138b128fbb60215557db445c,16,0.04
02d2e2bf6868d7ddd2eb306a49ff964b717a6a9bc771a9f60de87ac77bda986d78,16,0.04
0355bf1127862c82e4ef2e73e2c7b023144310e6e550083e542033600e9af82d43,16,0.04
029a9c8aea80ddee357537314e04261b627111cb193d63cc271f835955dbb9637a,16,0.04
03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,16,0.04
028268dcb4c68311613dd3bbb0164f7685b6710022bfa6dcce639acd44695049a2,16,0.04
02b5a77d7544154fff6097e80a99588d6fdd25a9b6fbe6304c5bbc3d26b32c8d8b,16,0.04
03c6a0c9cef904210e6556fa27d18319d4b1e3a05cc55d7914488073fff6b7b7ba,16,0.04
034b957c784e58c87bf5114af1c72d9d66b27705b8fcc887c296894f4a1dff7f5c,16,0.04
033dd79123e7c386655f72d3eed186c071ef3b4a625d3fb9f613635e6483ff6823,16,0.04
023966880f40128f00e0885676a8b4d009a3bdc8d1d44a84e3ee0dfdfb1a8fc152,16,0.04
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,16,0.04
0379ead124a35685d2f1509f7e4f55070ca36649deae61b2981d1940c768f21c0a,16,0.04
02a09ee8308de3b5bd71233bf8b7690447ff25533020c35bf8810d550841c9c6e2,16,0.04
02767ba5a9e51ccb32f608ccc5268f2efd1dc9ac8ead95a8634ce913eaceec5f59,16,0.04
029fffe3cfa5107200818edafe7ab06105def16aa5545a6877f0223363d24699f4,16,0.04
03220f2a180b1c8f749b09437cedb131274c616c2c1c6d31817a7ec77b494bf9ae,16,0.04
032fbe8d466e504747c91b490fb45e7231d4c0c24e57ac2a7abe848cb24b77dea9,16,0.04
0335cf5d1757bd980fb09f86a3f30edc3442594657c69cbf538cd8b67f87ad18a6,16,0.04
029358072bfa790d7b2d92989617bbbcec44c41f42435128ee9b0aee53528cf158,16,0.04
02875c1fb99af7838241736b474a6d363f4f31c89f9cf38e531e7f842ec1283af1,16,0.04
03d2665cb1fc9e4fe1fca89d86ff909160f9e74baf0549d79199af352ba5222992,16,0.04
021ce341f7019675d09fc45cad94e68fc38c92ae1ee1a21c50187e502411bebca7,16,0.04
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,16,0.04
034a2801a637b33b804095ebde58bd9c78c520ed7e05d2912909fee6b42cd033d1,16,0.04
0344f21201b425e4c8ab172ed4dd00fd1e792892a1895ef4730309e1921c147da5,16,0.04
02775fa86a65cee7d22e27bdc9a8a963d58705246f29ec200b97102c8106b4f4b8,16,0.04
03eb407a7b56ff1227dcbd2745067e267cc5b944f1cb4bc2e18ebd42540f915461,15,0.04
02356bca6f6bf2da33eb01e4b754a9fc575552e87cfd765893b79f83983fead301,15,0.04
02fbf736122a19a3942894f469a792fdecc69fc302894de281a2834aab8fe45610,15,0.04
0205efa2aad0d723cd1456af57734a1999cfbcaf893d073c1f47622ac8069773b6,15,0.04
03474ff51d14f55a6380758db5326cbc1cc2da963c59dcca7ef7f68f2f517c3e40,15,0.04
03284f74651198c2c35952a8e0204e68a824455f329f799c1368feb850572036e9,15,0.04
02236a98e47cda3fde581e15cfe276c2c4afa8be312c3184515455e22909fadaa3,15,0.04
022d509049e143b1c5fc5383210acb97a3e5a4b0e0d31dd4c920eee92a4aacd312,15,0.04
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,15,0.04
03ea23e773775eb33004bf7d3431c61317cb1e969995e631e3349bd1ba7e5e33f8,15,0.04
02c3e704571825da0ef084f3ef199df0f97cc698ebdeb807f12fcc9e195c1beafd,15,0.04
0381499873090f47c7f857b90a91a5de4708054b5966904e0623023c9a5ad0e8a1,15,0.04
038ba8f67ba8ff5c48764cdd3251c33598d55b203546d08a8f0ec9dcd9f27e3637,15,0.04
031d7a6fdcfe5107244604798cccfa8a21faf2027f11e5ddabd9ae35fd3f869796,15,0.04
0202e5e2d739b88b9325562a768218c71613b9e8e4bf11ce674a8b4d168f714c87,15,0.04
020c55418b903bf3a8aa05234fa0620db1dc4b28008ee8b69b3c0eb5a3ad0b5a5c,15,0.04
032b9c6c9fc336220bbd223b9da22f4d044a559fd6a6f8527223934f9db2c1cceb,15,0.04
02e1f437e79344a16f1a60801f3f9d43c6839778fee75af2677f6f2deccab14559,15,0.04
03964f4c99488a69163e8316b806fab3e03408bae3ab80a34f11e716aa61ffde65,15,0.04
037f6c805dfef7a0f01cca0abcea96352a32aa478c63c974bc2e726cad8d026a89,15,0.04
03df3f0a2fd6bea5429a596461ce784c922b2981ada1af89cfefcd9ccfb16c16a7,15,0.04
023668d1fd35d0736b24a80ced02410e9a61365de695664017aa9417c500ddfb19,15,0.04
029b6cba0747ba09d5aee2a064490d5215225228f26067fe4aec40830148269405,15,0.04
038a9e56512ec98da2b5789761f7af8f280baf98a09282360cd6ff1381b5e889bf,15,0.04
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,15,0.04
03ef71c6bd351cf0c8cffe2147c145f2b1dca9d191c1b8fc8cfde583d72b9d3d34,15,0.04
0208dfa005c47a8ae85363d12c54007a38550ca0d6f1c559ee11caaac8221eccd6,15,0.04
035de6102f3b37991a3b1a10721e1183dfe74406eab45c88d954d8fc8dcd1119c4,15,0.04
032bc3bcf68b84e89fbdd33fa849aaf72daaa2d9da5b482082ac673e60490df32b,15,0.04
03797da684da0b6de8a813f9d7ebb0412c5d7504619b3fa5255861b991a7f86960,15,0.04
0311997d05ca6378cd3ecf026080bfa60ed801b814b68eccf478af1b89d7b62203,15,0.04
037a712f920ca12e9764d9b1120385ab5f052bf9e7cfbbf73e89bb32b75ebf2943,15,0.04
02a3402b04ce3b30e92cf1c905b25d26803b09858c549f0af3b6d3293040b7349a,15,0.04
02e698e0de8284412cebc0aebc4f751000dc17cab3765fab5a0a1d65049742c6d5,15,0.04
023b19de2096d0ab96714ed1bd401d6c0db781f2688f82946569eac701262b7545,15,0.04
0324419ab04c4dcf0510bd7cef138bc55d6acbf6a2ad39606074ada2041c78909f,15,0.04
038cfb5ed876b3c3f49258409e366a9a930b6f43accdf869a7267a782e02043004,15,0.04
03e472ddc37b014ce7d5f942b00b28fb1db53d461c4a89173962abd4b331a85179,15,0.04
027c31da8442ec410632cb31429baed7e6122d6d8b26ac956d89065f06b63880e8,15,0.04
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,15,0.04
036b4069cdb1c0e9b16b2e8141d45c2750a9e494a91e302edb92f85737b0166f37,15,0.04
03975886c3542d2f957e51ff2b28625433841caaf1dab5ba517bf27ccc555da614,15,0.04
03de91cc7ffe8b9dbd501eabe66b506b3037f5e84818dd42a19b4dcadf5ebfa63f,15,0.04
03d3d6239ba83ebb292c31a055a2a19048310c318621525e419f684456180c17a4,15,0.04
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,15,0.04
0336ce0ca99b56caa0dc0d62b233e894b9dae8b27e8b10007eb8908bd92cf0b9c1,14,0.03
025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021,14,0.03
021bbac7c5eac97d1878ef9b62c68518864114d3f709e8a0b2a24f8e557bde423b,14,0.03
03d17a89a0b10581bb2c0e51026e7d6e1aa31706911df0e2b7a6a2864af4781763,14,0.03
029b81d1aaf177fa00c1c5796360163bfa98ee4d5d0daa54c6f510d9e237f376e9,14,0.03
022ae8a4a199aab4ffca8cc95ec598226b9c6df0ea35e083976b62f3d7794532ca,14,0.03
024051340146a79dc558a723e3ab2d57ec461dffcbfaade00ff96de3ea3d806ffe,14,0.03
0326b46ccf6966d0006647e9d98c1ceb08117ea432358d723f7355dfb359eb1a01,14,0.03
020d0fdcc9cfca39aebc7b6fd5657cef4bd5287e571afd6317f0b0a8b4430e3c00,14,0.03
02fe3bf758f87d9b0cee6bdafa52d04650daea8c48f7178358b130b62e132c6f5f,14,0.03
028def49ad25a06e55bf7f522a2edd74dc7e6c96503329c45378d8199f2393bb47,14,0.03
02bbcf998edb414ef906ddb697ca5770664feed533510297fd27f130f38b09ea51,14,0.03
03ee4232a62c54bea08dba3b426ad3e1069e90db70f35ac31942c2efa333a6d561,14,0.03
02d1ef05a2105ad3eb66c78d9b3d751776d975ceef85d09593737e39d54d2a8b09,14,0.03
02fd606b37870a937d6da889efb2a431546ce91577ae444bf955482299c5b03c93,14,0.03
0212e4e3701113d38fefc66d743752dc6d96bf8b8110815e27db7fce69c3ba7fa8,14,0.03
03285911797a89b07aebff9b13ebf0b3755073d055f1d14e5b6537ec3398ae4ff3,14,0.03
03f95df083b88ba2b9a3ed875111c37b0ba55998740487c65d54baca35e5bf683e,14,0.03
0345dea313a1073ea4c64589b91a1fb963cb66aef2ee84570d34d2db14533cc286,14,0.03
03d81aa0b08220c085195e3a8a8479a8cbd688a1a1631ae253fd72ba66a9c20e9a,14,0.03
02eab7f76d938d7b28e6cec10c4b0f3b4ee24b8beb7eb6b66a2c623bc5829aefc8,14,0.03
037df406a8a7274a605fbf39a367e42d5476da3aa1f13b409b2cec70f07d4c9ec5,14,0.03
02628fa1fab09c2a8aefa44aeac5a7f2e8bdbc6592c4f35705bd4df1ff5133aea4,14,0.03
02582458bd71d63f490c080bb2d125b170c69609a065bff9221fce4066bc666524,14,0.03
0224c95521cafeee55d3f0acd3e32c8d2d41b4b8baa34557cb9bb35b66ff91bc54,14,0.03
03a17c47c8be8d06a871b0b5a5c17a8fd45420834dd9448d1b8b7a551ba8614cfb,14,0.03
036ec126a38b0067f300f2e477f7098bc28d5c6807c1716a8d80bd957b3d434e21,14,0.03
0296f5f265b0026e705def4da129bfeeb7ffc3cd3e5c77976b408c879ced6d5197,14,0.03
030ef18b788bdfaf899071bb975f258306f83eae0a83d9e52aee93ae894296a42c,14,0.03
021884363ab1f44249d6636467590b80a36ee85add2662e2618a3d843d682e92db,14,0.03
0289753f4559770003baec773453f8d1b2dfae3256546891e4cfef3a0bdbaa4f30,14,0.03
03f5f2e39ac72237b418976572fe1946ac8a47adc865c3a6d978ab02a54ed701db,14,0.03
037c20dd6ad41f288b448d532093217eaab756aeefc9d30f526886fe0c4eac7a72,14,0.03
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,14,0.03
0321d9dafac08a270215322f7ce50b212929d0e7e252ffef95305fa62e4597ff76,14,0.03
02ed5fc978841af3d684b622715fa13f8482f4048079f111aee21e643dfe7a4363,14,0.03
