orig_node,message_count,percentage_of_total
0293423cdebe76a816eea3c8697b15ae8bd702e19e01798cd7641d5ccdbfc79fa2,22,0.02
038baf5cedd6af7b44712d5171cc35de81b6b65c5abb6553c2464eaf5a6489e90b,22,0.02
02057ee0163d5bc00dcc59adcc4a90670d7cef27db7493bc170fb4cf85edb70650,22,0.02
03559878719867cb526669a9c44e0d5b5a8fd483bb274a02c29f22dc679ab43758,22,0.02
03ae63c1e752f957d61f4829c8da0f742a2745888e15935c0995c462cb8622706f,22,0.02
0336ce0ca99b56caa0dc0d62b233e894b9dae8b27e8b10007eb8908bd92cf0b9c1,22,0.02
03752b493ed5fdde9f42a6adcfb64b4c2132d4782d0fd366f2510df390cdc383c9,22,0.02
03aa308f4d680449fc61d5edb0eeca52410727a729448bda91c6bbf01ec0fe30ac,22,0.02
0247d8e178d652b6ec2bafe55f6060f17db1ac1239466838d4b1a180050bcba2b4,22,0.02
02c29b89b2121b2c1fa2e5422bc70e0bb7ae7326c7a9d2b796ed6b89cdc5a2871b,22,0.02
03e59fe9137770f884ad50e63961f6d4acbc56e39a402e8df5ef80efa1e10413b9,22,0.02
03c908f28d8e3a37aa3a976e356cfa12389ce6f5a1f0d8468f07357c24c8b6d224,22,0.02
03a3c2a919905fd027450d527f1c307e57ed67066ec516004f285c7b29488eb8f8,22,0.02
0285d50bc04a6a7eaeb37c4964d5f1322b1136c8cea2f242d3c52302226043cbe4,22,0.02
02db49beaa4d8d229921f1e85370841489981cc0e0f5de4fcb8816e2757232b6a7,22,0.02
03021b14351ac4da9b7aa3f07c0fde25411a125a1d3384430d742733e7530fe5df,22,0.02
02649319e703a1252b3a7283f8bdaa4858e87bb51de2b4728e948ded29ff4d10e5,22,0.02
03215aa1e39bb9dadbc5dea385a44564dce4648ddc589f7310030b52eca20b0d92,22,0.02
03bb47acde3c4209e019414fac24273c142cad3a3c48738374a800649732ecfc67,22,0.02
03bb639e4ad75d81169109025f548fc7095eb9008d1d782d9dbcdfe0aa0d398672,22,0.02
03b0643f4b2c38566156fe0fb92c2ea927fa09885ecbc04fb9ccec4d2d096be893,22,0.02
02c17724119498b005d77daaa1ecfc2f76a4a9af9584b308a83ad15eca02ad79cf,22,0.02
029358072bfa790d7b2d92989617bbbcec44c41f42435128ee9b0aee53528cf158,22,0.02
029f56cbc6c7b0f72a13c765352af4b543fbb121684d6d600a8aab584704679195,22,0.02
026117439c03a2cb6f871914bf582ea5653f0e334ee0a36ef64c8ebd44e491b2b2,22,0.02
0250ed9fc5770b46bd20454db19d2c33c1d6c430067e324f2f8a6d7934f170c4c3,22,0.02
0383093092389f9a83495224e3b90f763613b32e94766b42ed29c4a89d146ccf07,22,0.02
03eb0d7b88ebd4c63724beb7bcb350b5841ed50e956e82f66bddd388d19e373af2,22,0.02
03a164e30f90c75341343f835b8e26120d410b1e379423edd640d4398f3f214303,22,0.02
03af481cc253ff85b1c50a533c38bb8c1f43c2aede1eeef1cb7d120703729a06c8,22,0.02
02947012326eb4ae5ecc5afef56d920d236f75e1e413cafa0919adafc86cad846b,22,0.02
023ead0d4228df4e93cf80ec32aecebc6032b46427d5ad987bdb820664ae5ffc2b,22,0.02
02c28e81fc7e50af9cf2774f1a76b80d183ac8aab81d0b25d879eb73de9f7bb45d,22,0.02
03c6c54d71910d53d8f49390b40b597b18decaaaac15aa8be2ae19ee5be0bf09bf,22,0.02
03fd9beb565cc31c42e73a657289fa16d2495ac1f7554dbcbf6eb7d2eec0b05fc3,22,0.02
03a89a9a63ac121a52955522bd64a30b61611aa112fb94d3c74caf7b766c8ae7b5,22,0.02
0241114746fb7dc0033a34d8accb7d20e46dcee4b60d93edecba649211f2f3c3c4,21,0.02
03816141f1dce7782ec32b66a300783b1d436b19777e7c686ed00115bd4b88ff4b,21,0.02
02fc1419b8f1093949789881ffa155d9af522e867c564c7b8ec7f0f3e51273390e,21,0.02
03317bd8710e64b280c80fbbbb9a85c814a27c5a94c055dc6bb7799345223bb121,21,0.02
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,21,0.02
02462f4b472f08519231aeda567422ec8d9654609ee76892d4418c29352a79178d,21,0.02
024eac466254511fc135d43ab676155c3b3a2db9c63a4a85ad8a76ad2520652ab0,21,0.02
0270022c2adc16eb48c9b4ca3838724c14455558f32be331889d1ec47fd0dd2ff4,21,0.02
024493961860471995ff826aeab557834d61523240e20e118986cd2c6e8d1e6430,21,0.02
03ecb3ee55ba6324d40bea174de096dc9134cb35d990235723b37ae9b5c49f4f53,21,0.02
031a8edd311cc42ba4a947bc82c23c73fdd18ffa21046a9eb00dc5cc9b133554e4,21,0.02
0230faf7c3b2d0c4551568ee657348b77c48d8d365a31f240a832431bb19307f98,21,0.02
02dc260646be9dacf4c102df04c8e8c84ce203f3b7f614ec7af2ffd678771795e6,21,0.02
03ad1453c46080ca0ae9fc94d24f34edba236a1035cc66fb945a4a257efc306cba,21,0.02
02e7ff0abcc9ae9f88705de818839838eeb65755a037516aaa2631508064084f59,21,0.02
03cc5ead9a19902dbb7cf0920e819f383f4ad0a916a6ea4d59f1bbb0660503bdde,21,0.02
03cbf90a28d681ff09ac8cac2c1c4434a7c9ce47737b765131e8b870b98c3070ca,21,0.02
0326dc4323d6072848dac6f9d080a8d7477970b279648cbfc41ccfdf41c89a09d0,21,0.02
0243d44b1baaa36a6e6fd342b6429472e2b6136d24dfe08eb3f132b977ebcd7fb6,21,0.02
03ae9f91a0cb8ff43840e3c322c4c61f019d8c1c3cea15a25cfc425ac605e61a4a,21,0.02
02e1f437e79344a16f1a60801f3f9d43c6839778fee75af2677f6f2deccab14559,21,0.02
02d9d3de724485e680fd71fbabbe584291aede915cebd6a721a148e9bc328c1060,21,0.02
03d3d6239ba83ebb292c31a055a2a19048310c318621525e419f684456180c17a4,21,0.02
026a1afaab383ee1512d07854d1406ee7cc26fb07f70bae07cf5f198dda7ad91f6,21,0.02
0225c2a44be98ae923118e92c5b58033a0fd7dd3135be99ee1047ec9d30291dc5d,21,0.02
02ff0713dfc6191e69033895098837d46823ba25241d6af1e896900f1b20f6cbe5,21,0.02
02542b74385b4965bf6b5616a0eaafee06b58ac62e3d441fdb2380a92ded3cf124,21,0.02
033bff928e255b0a176d5f24764015dc98ee915597a6cedac4f44dd3410ba43b74,21,0.02
036d502dabf49520fd8a411ab777cfc70d19e2e83685a7f74d64f75db3c2213fa7,21,0.02
03117adaacc3d845150ad6ad4c4e2b57ab679310f4311413758c68d92a59aeb565,21,0.02
02966a90f51a0874f706d243878b58eafdf15a2369eaf6fbd1f3273159f0d0e130,21,0.02
034d3f24a03fe27c37b55be7eb0509967dece1ff5e33139622aaf4dc061ba1f90d,21,0.02
0249ecfb7c59d809becc959b2f24533c981876a9c492428d8cdae7d579f487ba32,21,0.02
025c0b6d4030ca6f0d707bfb77eab8a6497be32355ac7a6c1051a1f0f96f4379d6,21,0.02
03f1b612b81afc10f2106460902aa6e1c72abace82ee8faba11a7e47eb3b5cf396,21,0.02
037cb82dbe76ae596886d667237245ac91e2852dda3316d20be869ef8287ee2fd4,21,0.02
0292313ac55b14ffdb681d3bd81e36b5196010d6704d1e2d59211190fc630baa39,21,0.02
030390c9513584568fc949d25423e50a44fc9dc1a06d68a2845e5466c3da48f673,21,0.02
0375a8fd1eadaaac6127ecc0e481732cb16b45ee9235159b7c45bae59b12c2dfae,21,0.02
02de45a55fc7f1dd208c904fde42a7ac3c746e166e997981855256d77d0a7bbb8b,21,0.02
032d5a4b5a6a344ca15f6284e3e149f4716a1af782ffbb0194e0dadc077051acf0,21,0.02
0374044e793d01b3fcd723d667633f683d7b5c888644b23f58edc62ebe909494d6,21,0.02
0291a129bd262daf21f33f34e01b895266dd1b1e9623a11714a394c7c5a0b5fb9f,21,0.02
02e0243ef24a6141010faa6210eee0e44ddb444b00fcf3729a442f49c27d813ab1,21,0.02
022f5441acf41a4eb9e33661e1e72fde1e374302413d38e952841ba6d98e1d36ea,21,0.02
029c9caf65f7311507cc71f3a6ac9985f488968718c6d191a2efc882889340a741,20,0.02
0331870356b001eadbc2c604fa63b5db0f3de02458a393949086586e77874ff913,20,0.02
0230aad646c09d4e105ddbab4746e8ad88ca047a02c67b851fd26d0501c3a48536,20,0.02
03593ad5b1ca82737a8129a7f13d97b50e6eb1ad56b8e3aec57be78eadfb0860cb,20,0.02
02a4b71c4ef7785533c26b581285fc8145ae44d71e22392356ba7d0e6fa1977622,20,0.02
02be1bba8b5919e150240832c2502424cea8b32cd5f8e26d2e7611564065844ba9,20,0.02
034efff7008339c9080e71a6bda4bf81799b7274a8b1545a39fc9c80141fb399c8,20,0.02
037cc91c054c31c3519cd4282b8cee8d0123dc04d422dbb9663b9b4ca715e55b9b,20,0.02
03ffb30d83d758de5e9ac17d85df47297588cd49b1c1c3147b97b89b9a4b34a72c,20,0.02
03369b99b7a38841db3b6a0419b0a0e1d5c447b6cb1138fd11176f83ef7900bb88,20,0.02
022f5d3dcb1e5cc1884f3582dbc4cadb2607aaef1c8c654de7fe0236861c152d6d,20,0.02
03cc70b2629199e9b8a4d2e2364d452fa6fdda6930f7e24b11128b10e64173f0bd,20,0.02
036272beec93befeac4cc69334fadfbebd529962abc141a1cfcfc0f6eedf5e4a74,20,0.02
020a919e4684a3678bd5d5fb21752ca19f9700214bf399abca72190c29664ad551,20,0.02
028fce1b96d813f5b2b67667da98051dea6e64dbe0dc834ee8121df556724be9d4,20,0.02
037a712f920ca12e9764d9b1120385ab5f052bf9e7cfbbf73e89bb32b75ebf2943,20,0.02
03bc4e0e66b3125c93d73a0003d50aef902356e5be97658a312a90974081178750,20,0.02
02dd4a9cf224e290851f6af83072e2496479bdf4b65e1733e92e24d42a0ba89a75,20,0.02
03ec4e612d61f2f6bf66119052517007b4d2f47bc23c9c684c161095709c7e76d1,20,0.02
03f7469b18eca3b4641f90c1f3b7fb418dab9701276590b4011f7f660161e7211a,20,0.02
02a877d23af98bf133c9b8672f7d8a2d400413ff8ea08a7ce5261ba9db26773853,20,0.02
02ff837e673764e2ecca93ade2c05bc1b288e1a0ba7b034ee807d405d69858cecc,20,0.02
0387c02bb88965b29024456cafd446093a6d9f5f4d7b923202f8b27171c2b4bf68,20,0.02
02a07ed0a5f03343bd705b06a72eece53efdf791104261b0a1db71ac04c843d7b5,20,0.02
02dfb4c1dd59216fa6a28d0f012e188516f63517db68c4e4b82c3af41343a05bc4,20,0.02
031c188cf239119f69a9f4662a274d825c813853eefb8ab425c036d695a904e3c5,20,0.02
033f601cc7ed1e78d95fdf7132f2f47d5b7ae109802f9599903aad7178b301be1a,20,0.02
03127747aa9fb9b4813b7ebdd6ac47eb047954513ab06fe909689c2c42eaa49a33,20,0.02
0277aa9ea2c4c49d64d9a4f3ec47863d88d5e604f19b23e49fe89088d9a1b007a2,20,0.02
021a7a31f03a9b49807eb18ef03046e264871a1d03cd4cb80d37265499d1b726b9,20,0.02
02bee56e4ea4b0f3cf0e21b0fb68236a7c246a7856b803ead1f886ef528a8843d1,20,0.02
02369b828401382b92a10196c58db69ee948d033b50aec315d5788a76ae7674c0a,20,0.02
031429f90b6abb03eb3329199a58434a491faac7a2294f4ff43dd0a3d3eb4dcc8d,20,0.02
03d407ed743caaa6e683930e5526765def7eb3050b1d9790b880e33ff6f5a6fe15,20,0.02
03a57a8de10f7b266138a7ec08bf9d1241608ca2e0ea29a1db91026aa92631c9ef,20,0.02
03c770a4b2dd8ad2a640f455341890142c786a151a2440340c8ad653c2323bb2b1,20,0.02
03a50a4566d2d2d9a2fec672993e69e6e3eed9bf51887f38c29ca047086836164f,20,0.02
02ba1722c9beb884f6bfa98181032054c5b7fff0c4408ffbc1bb856381b6350868,20,0.02
02f90a1f535bdc0c3d05330b427e1e04d854f5fa0d8297d5a78a7442811999f07c,20,0.02
02cb0b711dcc2887736227aeeecb81ceadd372d978e7eeb9c85cb076b3420dbd3e,20,0.02
03d53ff9ccc6f8bd950eccc96f53b490d88510a1fa4b451a516e420e0863164613,20,0.02
02ebb6cca1f3fa793a624feeb20f1de5d5c80ebeca0f5ba1dc674ada8359b8c67e,20,0.02
036aba2925ede21b61485bc23fc3593211d6fd4143c974dfef2dbb32a5fb29ef6f,20,0.02
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,20,0.02
0382035eaf22bee4beecec26dc87d79530e6a3dd32384c04b2aed24c7005ac8738,20,0.02
02decd6f79681c6f000c8e1d63884adf08986ef5350b72ba54b3101110a9babbc5,20,0.02
031492f7cb8b726a0b25a6d29ba3d81e8b324137b9050dc27d1a0e146a234b80f5,20,0.02
031a7491b87687d28b43ff55898e313c1f258f615ad8ccec42bc4dccdbd3e936aa,20,0.02
020284ccf92bfded620df993909e1ef55282725adcde48dc20bb3754b004427037,20,0.02
022a4e2adbb70724e84ad7a8a108fe349511920321471579fded5ef4c1c8800a23,20,0.02
03f1d64eaa31eeaba13fd0d022bf8917bb74ff7f1fe408b64ca11bd3c623e97127,19,0.02
0304923a1e577038988d8b90c3f96ec1954b3245ebd9933caeb1823886472a66e9,19,0.02
03575b3e2a8be4d2d445d3d23ad8801d968ee505ed260119e857d82d5350da220e,19,0.02
0399d8b8817ef2623e1bce5ba14727a804b2643dc79c5f352408c67bf18e7ab38a,19,0.02
03850d89a1b38220f094509c1da5a9a35c95af3fb1730fbd50b68037aa3eb72b04,19,0.02
039ca43f95d9356d1e6aa63fa99cb85b55d1a2b39e2771e714beca516a3eaf2378,19,0.02
02b40afd15d5e3b23bb5067285cf1531e562713031185508f5c0252f2baebfbbab,19,0.02
0223c154b52d907a9d763c6f0c356f5d665d6b5046992355bbcfa58cfa2146700e,19,0.02
020c7b0b79b9f96ba8267b0dbe685e31bde8cc66c4cfc3ca932eecd3f8ed4a6fc7,19,0.02
0277afc3b043f61c3e13e7e1a51cd7c11a6d3d83f8266507a3e3a34c950bfc7ab3,19,0.02
02004d8933df4f002fa95d8c37ca43eb9c175d310aad55cc6d442e4accc3740029,19,0.02
028b4b33c0d31f823e5e9939e96eb96c35be45cea985f72670af08803c6f77cf50,19,0.02
023d1d5bd014fe70ff9b359bc1e5fff9a409e9981f3fb40a25772fee7db21a3a4e,19,0.02
0310dfe64857489e08e93ee3663f04659c8a1953715be2c55553d1fc7fd8722201,19,0.02
0236333aacf54604abf218af6ab116d4fe6f16e527502e0019123d0cc3c7a8a194,19,0.02
02cec87edb7e4702d5466bb9686e38c070dcb78c0b19050faabeb5210becd22396,19,0.02
0387d57be12709c8745bc35ac3dfc22611a944a12bcc1fe49a55d7c9bafea335f9,19,0.02
03d648c5a899ce1dca6777a670467d2fdcebb510617efbf1d756b2a68fd076a65f,19,0.02
034a47176fd70e241504cc1b86b6a0011c1b89673e3779522d97b522d2f882377c,19,0.02
03748fb4b918f57f3268714a1fb706c053fdf117cd14ef5b64a520ae30cfc6db3a,19,0.02
03c103413258b3482328fbd5fd230f8f256815ce731f3bcfaeda7a3d40e1b251f8,19,0.02
02168375ed0931af82d9a17506149801f9fb49ab354dda5e870d703c6d0bd03bb4,19,0.02
0360d6fdbd6ae2f28ed3b33f0c0a58b521999d19a46f24ab6d3edd4b4dd5d14d90,19,0.02
022fcee4c06315bd02d246a2fb759c01402d2c34d7573126eb05070e6f4aeb6aea,19,0.02
021b0896ae139e9edb4e5e25fd20c045ddfa129cae85a156d68f598a78cdf7e50b,19,0.02
035ba262204699443e490fbdc3604d0ae91651050f5317814d315a4561da3e748f,19,0.02
02fd047612265cf2166ccbb5f8a41e96793a831f17209b53b1acfe6a9d21f179fa,19,0.02
027d68f88e5f8125660f314df1039bd75adf40aae250d059255c4c2b26c86a727e,19,0.02
03cb725247a5bc36f5ffe8d2548cc1f78a9a2610543594c585227fbfd95ac6e823,19,0.02
02c521e5e73e40bad13fb589635755f674d6a159fd9f7b248d286e38c3a46f8683,19,0.02
03c0ea3a73ca872cbba2a4d5f8a5478bddd633280a01795a27a3b1ce5a95d95a95,19,0.02
032ed16eb9bec4084b7bec502d105283c7145957221ceb2193817f46349aa0de62,19,0.02
038e31c3df157a794bd46e5306ab9793e2720c5f1bfe088eeef32cad383d9252ee,19,0.02
03867d29631510e7a84ab06c520660d0a4c53facba726b29612d22e8b9aada3119,19,0.02
02bfafa3d4bddee3467a6163eb6ee540cf04723267c2955e053a4f33d03b898bbc,19,0.02
026bf9ebf90b95690dbc2261899a8c848124c0d4be7071a3583baace447e3dd0d0,19,0.02
02d52c1d015471c5dab0395e0e622adb516815fd599ba423b387dc253f8b35c429,19,0.02
020060ce06e5130c55900c4c4b0d6bc34e72f94d948854b6e0670f154472d014ec,19,0.02
0278d01fc16234cd31ea1b28ce3a6b3c4d1b10bc5d1c4f678eb05f6dad46cb1f14,19,0.02
02bb10aaa77a95a358cebb2d112c4de00e47c08f56e89b1acb4487ddd44cc98d6d,18,0.01
0252913e1d11f020adef8fe4fcd365052c04ff96ed801f5db2ef9e884b787a8189,18,0.01
039d34847caf803986d06fa21d8cf4dea1f025c459aa52951ebeecb4961f5467e4,18,0.01
035cab6a65eaadafcf9434bd6c4b613f476fad47d4144e1e62b450d9dfa966304e,18,0.01
025ddfb8ea53a01e870e5932dc8f0b2ff6c7ef1600761bc1bf0626cf1cd780fcf5,18,0.01
025dcd49598a17b9c8344c47da766e919e5034e286749fdbb3336c499386a60795,18,0.01
03f02c905dc551031b2fbb9f881ced9db7337f303162469e2929d530767c8545fc,18,0.01
02593f7753cc5e41be97392d4060d7f71d380a0d62fd2f9192f02742ffd3b2a195,18,0.01
02c49a90186875dfa554616c15abc531ba9c85876547079bfac6911d54ccefe200,18,0.01
020d443cf73493e64a0909c1ea50a7770d11cdf956d61b29b80f92f6bd4a1cc33e,18,0.01
03c086092903edca6c35f04d8b0574c22d21b654f3efc87f26e5b990248fb3b3c9,18,0.01
03a394a2891e668070cafded099350c11e725467f9438c2b1588ebfbef02c0dff6,18,0.01
0310570e9d1f40d46404a551c447384f5554e7ed601f7c76104062421e7589b563,18,0.01
0247a30ebafb8f6fa95744c078a821eb6a6a02fe3ab9808381068790e58ae042d3,18,0.01
03df75dccb85e82f4b5cf4a6bcb28b32ea12c878e809e89f4e3b35541eafebffff,18,0.01
02cff38e0c8329d3da345a1192efed582d9a65e0e5bef8e1e0c287b0c4be67cc0e,18,0.01
03ca5dbc1168ed5130951712322cc232ed8afc9989b177e8e3422ee9f61f4eaa80,18,0.01
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,18,0.01
0293ba938de919a8cc59cb0dd9bcfa91c64f940303987bd2378aa3df4c837edb7f,18,0.01
028f7ef05453b59bb74d449c637554393f78de10dd058361e5cbcbbd5fc13ada1f,18,0.01
0377a95d315b8169bee3a1f5b406994160dc522809921f4bca66f895fad9a13085,18,0.01
024a50674e751119b17273c8ce1bb61a2def16825cec9b6355da533027821bb8ff,18,0.01
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,18,0.01
029cfab8d2e0924479fde4c1515b1bcc4162b716c8629a8f624958d8de099af7e2,18,0.01
02d6dba84f80ac8e3c8525965f072ba044fcf3b41da00ca417308a9e2c92069499,18,0.01
025833b1cc1a52ce68a09d8088ec7281af46849444e9b1b83261729e086e366264,18,0.01
0368fed1c2fc35393228091c3ed1558090bfefc2ba5f57d8e025784f7fbc705dd5,18,0.01
0387600e7702b803edddc49d9cd5a8eac509eab5d1cc12a87ab385be39e6c762c4,18,0.01
0298c59048ec568efa016c571ec46dfff01b52a37a7875ef824ab53356d331ecb4,18,0.01
034922c67a6e566e46eabe53e3fa7eae01f9c7f386214c08de520837ae682f5d17,18,0.01
0392832efe646cc664060ad065d9b6489d1ef99d4bea7399df63cc774318406152,18,0.01
0364e2a10d5c28a3022f019bcb2cc01757acf997c90b06d9e0cac7313b563cbc62,18,0.01
03cc102a67f6719b3b87f4387ee9cf730fb0fe4f36cd67a952ffe7cc024d6cd352,18,0.01
0259a23382971c70d2544cb581a20f8986a67cde28210f16b526838447e2b59872,18,0.01
029b2749f0b049df842664578a8dab18d8d63203f3675598d0a7e48af21509f0d5,18,0.01
02951374500eec03a7aa428dd64122b10bb946147fee62df3314d130494256aef4,18,0.01
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,18,0.01
020f555b633c267a7c79beb44577aad3394d82d8febf18bfdd82d837a5f5591e88,18,0.01
02e33bbc81cceb098ad0fdab7893b7cdfa354289b73f11d90e857f749a0ea2b227,18,0.01
03e28d58e39ff82dfab8bbc1f4b19d9d5874a795bfd5faeb706469f59c14a0212b,18,0.01
03020d74b997ca20ae30d54387d7f74ffcf9dc3b54586e79936f81fac1048b569c,18,0.01
03d270413c052f34537d0bd77aef7579d7ce3d45d0acf3383aeb21ecbed6350e7f,18,0.01
02a7dca04e3e2dc70517ea28d7bd58937b0036292dd15a321ab94e4cb37a69e665,18,0.01
030ef18b788bdfaf899071bb975f258306f83eae0a83d9e52aee93ae894296a42c,17,0.01
029b3d3497db86eb682f81493856d11622cac3b9bef21391c9ddfd366f9829061f,17,0.01
02221cef0bd01362a1cc3e8b95cfdaa9150737c99b89e5162892b3fadc70004aa2,17,0.01
031f0e3a4c25ee3d8889194c388df8ebaae82e448842a0e7d574ba4a9b03b31a11,17,0.01
02d198ae38700beb60df56ee843e028159a9e2d9b79b10af2b40f7dac0ba0005c9,17,0.01
0325dbaf76e0f0d2fa34c675fbe2847a516b4acb24d5c8b79bb9c643a9344bac09,17,0.01
02356bca6f6bf2da33eb01e4b754a9fc575552e87cfd765893b79f83983fead301,17,0.01
038b19417ee84b5469217efb333b677caec115e0298823e71148d2741b40cb62d1,17,0.01
03a098ad67a6408b3ee193d51c9b3e6a0eaaa90573fec2486d19f9152924807272,17,0.01
03e9dafc1086f4e9f5617a011991f083e448e693b0fc073f4cd09de7cbc5069203,17,0.01
02ffc75f4f257178eb33dd524e30bdb92aa9db7bba9ceb0aff635ce8f34733c129,17,0.01
02c7b70a4f3b8699f719079a3ac98ea58617ecb80a4066103e560e23de60f3b584,17,0.01
023760d0f42fe8b9befa1ffbfa36b567edf28f574be2cd66219f3632e87db1e920,17,0.01
0239501120027205ac801521d11c36c1ddb8acf3f99abe182549ee5a5c5cfb157c,17,0.01
036413236fc40684cf910061b7c545166f9174671e770604101c1a5e45fe824116,17,0.01
02efdb1d6c10295195272ee896c9eac3c55fa1f0ee0250a86dfcf0af102ab55939,17,0.01
036781b1501dbeada76e0cc9d6165aa1f3f31e75b912c1e36d93fdd3b6e02d13e2,17,0.01
02c36080cd50bd28d9a756adb78ffec577b745f272479ee35831d0a390340a78e8,17,0.01
027b6e9e3c7bbda6acded613f652b45dc0482dcac947d7fd1ce41f4a14ddb8d7d7,17,0.01
0347337b6b29d5f20225a87d818f8deb1335b474c272a01cd514135cae314226fe,17,0.01
0396ec20635d4b63d884d2737a838e7b0329e5ad44782b8321d0773541d0bacab8,17,0.01
02172a9b81ffc23a0e12437d83650638e8d5f93f5fe36513a09fe8fedd1f5941a3,17,0.01
0302f6122318b58d15fe00763e4ed8164337480ddf6ec156e7e4d6dda06d05efc8,17,0.01
031ec0d096c3d8bec7f812af70907927100e8b396e61dde50741e2d0b1c2a269aa,17,0.01
0245247cf364cba6138781d5110fef3c4decd70c31164f5328823a2b10fa50d3aa,17,0.01
0237ec498723da56cb9989392d5d6e50cc4d5ddd017cb2e449e290ca6d96cfac5b,17,0.01
02b5a77d7544154fff6097e80a99588d6fdd25a9b6fbe6304c5bbc3d26b32c8d8b,17,0.01
0216fcf031519e0924e5e4b64a731b207cccb85b13caebffd0f664a32a39bcd368,17,0.01
0359171346d2a6429891eef9c086f4e889885578f614f94f5f31186555a7da15c9,17,0.01
023e91d5b8c27733f14e0c7ec86d5c4a3371ae86fe438b3f2a2ed1f18b328f367c,17,0.01
025759efb4d7c2eaf8cb14be2844b841756b9bb967bf533e4751b352fec0b019c4,17,0.01
03ce6f7b7cbf90dd7ec4db740bffb52b0ef2f0f53ced6d0284358e9b14c604aa08,17,0.01
02ec4695ac9e0af8f8ae42cedc903eedcd3cdb6d7f7407c483840649e23bf51bab,17,0.01
025e64c59c4482af156c66e962b8fe4f57edc5e5d6c6104e79e6924e41f4ea92cf,17,0.01
020733281e6d5c7facfec05aa7b35034f00c480b5849544047fe4fecfb44cca663,17,0.01
02f273ac65a8a826f88e6c48e5ba44f2eb2ee63486350b2db6f60a408b1e0ceb05,17,0.01
03977a81804ebf58db4aab2b32e747471d96da9ae65c31e6805250e9ef68a7a72e,17,0.01
02a46c2a31bde213582f75af0560a850f0e42bf353cee6328edc706e66d8a5f530,17,0.01
038956eba634e25426873a66afbd465f65b80cd2e9db3a080aaa5c293839cc6054,17,0.01
02726ee6fe6715a73e8fd1b33e4377807b96a4c96bf319f480d0bb38fef9833dcc,17,0.01
02a5296a1e84a3ebf3a7f655c85b59d90346b66ceb40abdbee07a7db070e259da2,17,0.01
03c7eb52b2f34a8fbc9a346c43c94d9f9e177620fa7086861453894271f904c74c,17,0.01
0292e367fd2ce12e40d433f6db865a5565efc6fcf2de54e65daf225ec85e418981,17,0.01
03b5effc7e8402297e7bebf2358832a4e4ef8b35b2205d9575bcd80324c20da929,17,0.01
0260867541a1699876d3d2ef07c8c0335f4785c21e2c85e103ca8542ebdf2b4811,17,0.01
02d73d166144df8b4162ae51c4064e1470aac8be74fd135232025114a0bb38903c,17,0.01
0374fb8bf4c570ae52168389fa8b6146d11200175f0500f8f792dc5a3fe479cbe4,17,0.01
03fe7b98a34674cc96e131a25ad23b434b8de9d1a8b2e9c21863011cd9dfe01aed,17,0.01
039768012ebcf5ea3d161008e514f3c277d7ca802e1b40359ab014b097f14e7422,16,0.01
03eec563148abbdd4fd04191e3b1ed7f026dfab6d4606a36b259f866545f01a0ec,16,0.01
02b4c9bcd9140037c2425d03ed7f8e76c323e571ef101fbfaa363b0f6790e78d44,16,0.01
02b6859c3c6e9e46cf88501e36aba7ee06ded04aad0080a7092bb2905aca598732,16,0.01
024ffea6004a71735eaaf88f4f714afe2a88ae875e5dacfd5d71232d452867ca36,16,0.01
033c3c634183087678b728f061c389d8e7d6a13d3d0f7aae938c2db562c61d696b,16,0.01
03f443db3ab1a0d7f2a785cefe724e8c4b86f2f21b4ed5dd4a12474b51afa0bd6a,16,0.01
03e284a497d8a2ca9d982948a43e4270d40383df8ee27a9790da3e210e738531ef,16,0.01
02c43115328a5bd4dd5870c4c2e129f0f19bdb685ff8c1727c9320c0c6f5636a2e,16,0.01
03cb8d989cfe7e59d0302a49d5ec96d1dbdb4ed943ca424d1108b9f6a7fc843fc8,16,0.01
03233a9b2846554de1d8ac46840d98f0fd2b607bf390e2fc0c409ac5d92969ddb2,16,0.01
0203285cff3072ad8e042f1e2dd963dbff8e1ab26a9b6863bb9ab12ea4507a1e2a,16,0.01
02c73c8ac3f37bb28d9fc3819dc17baecdf24b137d476a2a9e22395d490d842bec,16,0.01
02802fb96d3282118a66375d5afeba7d85647a35df0be6574765451ee95418bbb7,16,0.01
03eb9f088f62bb414b74b11e287624d5f05fd92b582658b47b4ed6048e0dd01404,16,0.01
02af8df0b7b6b8348a19e7185643fa2934e9a71ff8563a64a2c4a50957131badb6,16,0.01
023623825bb995508e2cc11ceba695279e49e7742a182193cd3c5bd3f2f4057307,16,0.01
036b3044ae84f1290f7410c9026e222336ac7150ef486760ce4cfc69199a4531d4,16,0.01
03470a9cc5690eb074389ac9408c04f1636059301c6bf90aba210436de53efe69e,16,0.01
03740f82191202480ace717fcdf00f71a8b1eb9bdc2bb5e2106cd0ab5cb4d7a54e,16,0.01
02859a59b3f2c6d740e20a665264434ad50cf7cceba79d733d28b4d998fd872789,16,0.01
